,Date,High,Low,Price,SAR,Upper Band,Middle Band,Lower Band
672,5-Dec-13,1135,866,1030.6,1149.5,1161.987201,1035.34,908.6927987
673,6-Dec-13,1028.2,845.4,872.6,1149.5,1194.8628,1018.86,842.8572
674,7-Dec-13,1200,632.3,800.6,632.3,1229.362291,979.36,729.3577088
675,8-Dec-13,758.5,682.2,730,632.3,1219.563347,915.76,611.9566531
676,9-Dec-13,945,849.4,935.8,632.3,1082.665372,873.92,665.1746278
677,10-Dec-13,1030.4,958.5,1023,682.2,1076.62137,872.4,668.1786299
678,11-Dec-13,1005.6,890.7,921.8,785.76,1090.257599,882.24,674.2224007
679,12-Dec-13,915,878.9,900.5,868.608,1093.555283,902.22,710.8847173
680,13-Dec-13,954,909.1,912.6,878.9,1026.105677,938.74,851.3743225
681,14-Dec-13,909.7,889,897.9,878.9,1024.596318,931.16,837.7236816
682,15-Dec-13,891.2,850,864.9,1200,938.2141464,899.54,860.8658536
683,16-Dec-13,896.8,699.6,704.8,1130,1010.749112,856.14,701.5308877
684,17-Dec-13,759.8,643.9,731.9,1043.92,996.0000634,822.42,648.8399366
685,18-Dec-13,668.8,408.7,551.4,963.916,998.1943028,750.18,502.1656972
686,19-Dec-13,716.4,521,702,852.8728,910.4264175,711,511.5735825
687,20-Dec-13,732,599,599,764.03824,797.6251444,657.82,518.0148556
688,21-Dec-13,656.7,589,607.7,732,773.6066862,638.4,503.1933138
689,22-Dec-13,669.6,590,622.1,732,714.2696151,616.44,518.6103849
690,23-Dec-13,653.2,640.4,640.4,669.6,707.5774229,634.24,560.9025771
691,24-Dec-13,668.7,646.8,647.3,669.6,660.2182882,623.3,586.3817118
692,26-Dec-13,741.3,680,740,408.7,744.26163,651.5,558.73837
693,27-Dec-13,757.7,709,718.9,475.22,767.1514854,673.74,580.3285146
694,28-Dec-13,732,701,701,531.716,768.2016777,689.52,610.8383223
695,29-Dec-13,714.3,710.7,714.3,576.9128,766.5738468,704.3,642.0261532
696,30-Dec-13,740,730.2,737.2,613.07024,751.4628443,722.28,693.0971557
697,31-Dec-13,731.5,715.7,727.7,641.996192,744.3094753,719.82,695.3305247
698,1-Jan-14,757,733.5,740.3,665.1369536,753.4483901,724.1,694.7516099
699,2-Jan-14,775,740.2,775,683.6495629,779.2847496,738.9,698.5152504
700,3-Jan-14,812.1,801,812.1,701.9196503,820.9341354,758.46,695.9858646
701,4-Jan-14,806.5,801.8,801.8,723.9557202,837.5344133,771.38,705.2255867
702,5-Jan-14,904,839.5,904,741.5845762,915.9443165,806.64,697.3356835
703,6-Jan-14,950,900,934.5,774.067661,969.8624682,845.48,721.0975318
704,7-Jan-14,928.7,791,791,950,966.2833605,848.68,731.0766395
705,8-Jan-14,838,771,828.5,950,966.1651908,851.96,737.7548092
706,9-Jan-14,850,794.9,850,928.7,964.8538619,861.6,758.3461381
707,10-Jan-14,834.7,833,834.7,897.16,942.7854712,847.74,752.6945288
708,11-Jan-14,900.3,895,896.9,771,908.9147334,840.22,771.5252666
709,12-Jan-14,892,888.1,888.1,796.86,915.3744561,859.64,803.9055439
710,13-Jan-14,857.3,818.4,818.4,817.548,918.2404454,857.62,796.9995546
711,14-Jan-14,833.4,815.1,826.9,900.3,918.5590116,853,787.4409884
712,15-Jan-14,842.2,833.7,839.7,883.26,918.5568277,854,789.4431723
713,16-Jan-14,847.1,822.4,824,869.628,890.0653394,839.42,788.7746606
714,17-Jan-14,820.7,789,789,858.7224,853.2387871,819.6,785.9612129
715,18-Jan-14,815,799,800,847.1,853.1164299,815.92,778.7235701
716,19-Jan-14,830,814.2,830,835.48,854.542442,816.54,778.537558
717,20-Jan-14,831,795.2,823.4,789,845.0638701,813.28,781.4961299
718,21-Jan-14,824.7,794.2,810,831,840.4053471,810.48,780.5546529
719,22-Jan-14,807,807,807,831,836.0859628,814.08,792.0740372
720,23-Jan-14,820,804.3,816.2,824.7,834.2690531,817.32,800.3709469
721,24-Jan-14,800,773.2,781.9,820,835.8447686,807.7,779.5552314
722,25-Jan-14,810,789.4,810,820,828.9038523,805.02,781.1361477
723,26-Jan-14,823.9,731,809.7,731,828.7949659,804.96,781.1250341
724,27-Jan-14,810.9,757,760.3,731,838.1810902,795.62,753.0589098
725,28-Jan-14,812,770,795,731,828.8101269,791.38,753.9498731
726,29-Jan-14,800,783.6,800,749.58,831.5533035,795,758.4466965
727,30-Jan-14,803.9,785.4,803.9,764.444,828.6161651,793.78,758.9438349
728,31-Jan-14,803.3,791.8,800,776.3352,823.8821223,791.84,759.7978777
729,1-Feb-14,814.6,801.9,814.6,785.4,815.8733063,802.7,789.5266937
730,3-Feb-14,814.1,801.7,810,791.8,817.2211111,805.7,794.1788889
731,4-Feb-14,813.2,808.3,813,798.22,819.3605606,808.3,797.2394394
732,5-Feb-14,808,791,791,823.9,823.5988814,805.72,787.8411186
733,6-Feb-14,793,768,771.6,817.32,833.1424108,800.04,766.9375892
734,7-Feb-14,755.1,677,720,808,849.0863917,781.12,713.1536083
735,8-Feb-14,716.4,690,690,793,848.1720203,757.12,666.0679797
736,9-Feb-14,720,702.6,710,769.8,813.1437979,736.52,659.8962021
737,10-Feb-14,739,642,706.3,751.24,775.0731924,719.58,664.0868076
738,11-Feb-14,761.7,653.3,658.9,642,739.7959774,697.04,654.2840226
739,12-Feb-14,691.1,650,685,642,726.4585887,690.04,653.6214113
740,13-Feb-14,671.9,630,634.3,761.7,736.4801355,678.9,621.3198645
741,14-Feb-14,724,565.2,682,735.36,722.533647,673.3,624.066353
742,15-Feb-14,655.7,650,653.4,724,700.4269543,662.72,625.0130457
743,16-Feb-14,650,608,608,724,710.7725819,652.54,594.3074181
744,17-Feb-14,663.8,626,663.8,692.24,699.0703851,648.3,597.5296149
745,18-Feb-14,660,622,628,666.832,699.4246695,647.04,594.6553305
746,19-Feb-14,638,628,630.4,663.8,676.2408097,636.72,597.1991903
747,20-Feb-14,633,574.8,578.9,660,677.7288401,621.82,565.9111599
748,21-Feb-14,591.5,548.5,568,641.04,684.772649,613.82,542.867351
749,22-Feb-14,602.8,563.7,595.2,633,650.6992885,600.1,549.5007115
750,23-Feb-14,624.1,597.7,619,548.5,645.3145509,598.3,551.2854491
751,24-Feb-14,597.3,562.4,562.4,624.1,625.6542183,584.7,543.7457817
752,25-Feb-14,567,425,515,624.1,641.8020034,571.92,502.0379966
753,26-Feb-14,594.5,544,582,597.3,644.8707406,574.72,504.5692594
754,27-Feb-14,592.5,565.7,579,594.5,638.9947865,571.48,503.9652135
755,28-Feb-14,590.3,544.9,565,594.5,608.8334879,560.68,512.5265121
756,1-Mar-14,571.8,560,568.2,592.5,610.3812155,561.84,513.2987845
757,2-Mar-14,583.5,560,560.6,590.3,587.3793057,570.96,554.5406943
758,3-Mar-14,685,569.7,658,425,659.0208098,586.16,513.2991902
759,4-Mar-14,675,652.6,668,477,700.6996175,603.96,507.2203825
760,5-Mar-14,675.8,658,675,518.6,727.1805197,625.96,524.7394803
761,6-Mar-14,675,657,663,551.88,729.9862236,644.92,559.8537764
762,7-Mar-14,663,614,621,578.504,694.7147186,657,619.2852814
763,8-Mar-14,621,600.2,614.1,599.8032,699.0685437,648.22,597.3714563
764,9-Mar-14,621,609.4,621,600.2,688.9386432,638.82,588.7013568
765,10-Mar-14,621,612.8,615,600.2,663.4614847,626.82,590.1785153
766,11-Mar-14,615,613.5,615,609.4,623.4276082,617.22,611.0123918
767,12-Mar-14,650,615,650,612.8,650.4456522,623.02,595.5943478
768,13-Mar-14,645.1,633.5,642,613.5,657.7917797,628.6,599.4082203
769,14-Mar-14,639,630,630,615,658.5879407,630.4,602.2120593
770,15-Mar-14,641.6,636.9,641.6,629,660.050524,635.72,611.389476
771,16-Mar-14,640.1,635,635,630,653.3190588,639.72,626.1209412
772,17-Mar-14,635.7,624,624.3,685,648.1790588,634.58,620.9809412
773,18-Mar-14,623.9,610.9,618.4,672.8,646.0219801,629.86,613.6980199
774,19-Mar-14,622.9,611,611,660.42,648.1505772,626.06,603.9694228
775,20-Mar-14,639.2,583.5,583.5,650.516,649.1356136,614.44,579.7443864
776,21-Mar-14,605.4,568.8,568.8,639.2,643.9882227,601.2,558.4117773
777,22-Mar-14,562.9,550,560,639.2,634.1698767,588.34,542.5101233
778,23-Mar-14,570.3,566.2,566.2,621.36,614.4193647,577.9,541.3806353
779,24-Mar-14,590,552,590,607.088,596.144242,573.7,551.255758
780,25-Mar-14,586.7,579.1,582,595.6704,595.3468449,573.4,551.4531551
781,26-Mar-14,595,570,595,550,605.6243214,578.64,551.6556786
782,27-Mar-14,589.3,498.5,498.5,595,636.9301523,566.34,495.7498477
783,28-Mar-14,525,490,497.4,595,642.1778928,552.58,462.9821072
784,29-Mar-14,507,491,491.9,589.3,624.1381202,532.96,441.7818798
785,30-Mar-14,493,440.4,464.1,569.44,598.5921427,509.38,420.1678573
786,31-Mar-14,485,443.1,452,543.632,518.9416352,480.78,442.6183648
787,1-Apr-14,486,451.4,482.8,522.9856,511.8297295,477.64,443.4502705
788,2-Apr-14,490.5,435.8,443.3,506.46848,503.3120594,466.82,430.3279406
789,3-Apr-14,462,422,448.8,492.334784,486.3251489,458.2,430.0748511
790,4-Apr-14,458.1,434.2,450,490.5,483.4006781,455.38,427.3593219
791,5-Apr-14,460.8,445.2,460.8,476.8,485.1958301,457.14,429.0841699
792,6-Apr-14,463.3,453.7,453.7,465.84,462.9113071,451.32,439.7286929
793,7-Apr-14,463.6,445,454.2,422,461.898095,453.5,445.101905
794,8-Apr-14,458.3,448.8,448.8,430.32,461.898095,453.5,445.101905
795,9-Apr-14,455,440,442.5,436.976,464.1872064,452,439.8127936
796,10-Apr-14,440.2,370,370,463.6,498.23436,433.84,369.44564
797,11-Apr-14,427,325,416.3,455,488.4359019,426.36,364.2840981
798,12-Apr-14,430,412,415,440.2,474.1144458,418.52,362.9255542
799,13-Apr-14,415,404.2,404.2,430,456.5363825,409.6,362.6636175
800,14-Apr-14,464,403.1,459,325,469.8721335,412.9,355.9278665
801,15-Apr-14,515,453.4,515,352.8,524.0524437,441.9,359.7475563
802,16-Apr-14,522.8,499,522.3,385.24,561.0709345,463.1,365.1290655
803,17-Apr-14,522.3,491,500.7,412.752,568.0084773,480.24,392.4715227
804,18-Apr-14,504.4,483.6,490.5,434.7616,541.8872054,497.5,453.1127946
805,19-Apr-14,510,484.7,505,452.36928,528.8554508,506.7,484.5445492
806,20-Apr-14,512.5,510,512.5,466.455424,527.6863678,506.2,484.7136322
807,21-Apr-14,510,495.8,497,477.7243392,515.9586909,501.14,486.3213091
808,22-Apr-14,501,488,488,486.7394714,516.8142801,498.6,480.3857199
809,23-Apr-14,494.9,480,490.2,522.8,516.8622706,498.54,480.2177294
810,24-Apr-14,497.5,480,497.5,514.24,514.1918396,497.04,479.8881604
811,25-Apr-14,494.4,446.2,460,507.392,514.0998549,486.54,458.9801451
812,26-Apr-14,470.5,453.9,459,497.5,511.3087751,478.94,446.5712249
813,27-Apr-14,460.5,441.5,441.5,494.4,511.5627098,469.64,427.7172902
814,28-Apr-14,448,433,448,483.82,500.0463641,461.2,422.3536359
815,29-Apr-14,450,431.5,434,473.656,468.5399601,448.5,428.4600399
816,30-Apr-14,450,440.5,448.3,465.2248,462.7108187,446.16,429.6091813
817,1-May-14,463,450.8,459,431.5,462.7108187,446.16,429.6091813
818,2-May-14,459.6,447,453.5,437.8,465.1918249,448.56,431.9281751
819,3-May-14,452,432.6,440.5,463,464.9300196,447.06,429.1899804
820,4-May-14,440.6,430.9,430.9,459.6,466.1951411,446.44,426.6848589
821,5-May-14,439.9,426.5,427,453.86,467.024283,442.18,417.335717
822,6-May-14,431.5,419.8,430,448.388,455.7457016,436.38,417.0142984
823,7-May-14,448.7,425.9,438,419.8,443.4885454,433.28,423.0714546
824,8-May-14,447,439.5,442.8,419.8,445.3231602,433.74,422.1568398
825,9-May-14,452,439.5,446,425.58,451.302407,436.76,422.217593
826,10-May-14,452.3,449.1,451.1,430.864,455.9624337,441.58,427.1975663
827,11-May-14,449.6,430.5,432,452.3,455.1085338,441.98,428.8514662
828,12-May-14,441,433,440,452.3,455.1150854,442.38,429.6449146
829,13-May-14,439,433.7,437.3,449.6,454.6159064,441.28,427.9440936
830,14-May-14,444,432,444,445.78,453.7369981,440.88,428.0230019
831,15-May-14,442,438,442,444,447.3965221,439.06,430.7234779
832,16-May-14,443,442,442.3,444,445.7076356,441.12,436.5323644
833,17-May-14,443,435.4,442,430.5,445.9946397,441.52,437.0453603
834,18-May-14,438.8,436.3,438.8,433,445.1866601,441.82,438.4533399
835,19-May-14,440,423.8,439,443,443.9655365,440.82,437.6744635
836,20-May-14,480,440,476,423.8,476.1493954,447.62,419.0906046
837,21-May-14,480,475.8,477.6,423.8,490.887049,454.68,418.472951
838,22-May-14,507,475.8,502.3,435.04,515.8794098,466.74,417.6005902
839,23-May-14,529.8,500.8,509.5,449.432,530.4092075,480.88,431.3507925
840,24-May-14,505,500,502.3,465.5056,521.3958001,493.54,465.6841999
841,25-May-14,572,507.8,566.2,478.36448,570.330646,511.58,452.829354
842,26-May-14,580.1,563.2,575,497.091584,596.080932,531.06,466.039068
843,27-May-14,580,557.7,570,507.8,608.2061632,544.6,480.9938368
844,28-May-14,580,563.4,577,522.26,614.4111357,558.1,501.7888643
845,29-May-14,575,567.9,573,533.828,579.8479958,572.24,564.6320042
846,30-May-14,629,590,629,543.0824,629.2414221,584.8,540.3585779
847,31-May-14,635.6,618.6,635.6,560.26592,655.0159758,596.92,538.8240242
848,1-Jun-14,687.3,625,646.5,575.332736,674.071228,612.22,550.368772
849,2-Jun-14,675,623.9,669.5,597.7261888,694.6654017,630.72,566.7745983
850,3-Jun-14,693.9,665,682.9,615.640951,693.558977,652.7,611.841023
851,4-Jun-14,681.3,640,652.3,623.9,691.0255551,657.36,623.6944449
852,5-Jun-14,670,650,663.3,637.9,688.5910879,662.9,637.2089121
853,6-Jun-14,666,654.7,655,640,686.5825385,664.6,642.6174615
854,7-Jun-14,663,646.8,663,693.9,684.7315655,663.3,641.8684345
855,8-Jun-14,668.2,660,662.3,684.48,668.3933816,659.18,649.9666184
856,9-Jun-14,663.9,653,653.7,676.944,667.8700892,659.46,651.0499108
857,10-Jun-14,663,647,653.6,670.9152,665.9669166,657.52,649.0730834
858,11-Jun-14,657.3,637.1,637.1,666.09216,672.6104472,653.94,635.2695528
859,12-Jun-14,640.1,569.1,590,663,691.3105455,639.34,587.3694545
860,13-Jun-14,615.6,570,582.6,657.3,685.3549514,623.4,561.4450486
861,14-Jun-14,584.5,545.3,554.4,640.1,676.5815334,603.54,530.4984666
862,15-Jun-14,571.8,549.3,571,621.14,642.569099,587.02,531.470901
863,16-Jun-14,601,580,580,605.972,600.0347294,575.6,551.1652706
864,17-Jun-14,614.3,577,614.3,545.3,619.6370545,580.46,541.2829455
865,18-Jun-14,621.1,603.8,611.5,559.1,632.8053262,586.24,539.6746738
866,19-Jun-14,613.8,600.3,602,571.5,630.306803,595.76,561.213197
867,20-Jun-14,603,591,601,581.42,625.8639748,601.76,577.6560252
868,21-Jun-14,601.6,592.2,601.6,589.356,617.3748838,606.08,594.7851162
869,22-Jun-14,620,605,607.8,591,613.0942288,604.78,596.4657712
870,23-Jun-14,609.7,592.5,599.3,592.2,608.1027771,602.34,596.5772229
871,24-Jun-14,595.9,585,587.3,621.1,612.7979103,599.4,586.0020897
872,25-Jun-14,585,568.1,568.1,613.88,620.8917367,592.82,564.7482633
873,26-Jun-14,578.8,572,577.9,604.724,616.6206097,588.08,559.5393903
874,27-Jun-14,606.2,582,606.2,568.1,615.431675,587.76,560.088325
875,28-Jun-14,610.5,600.1,600.1,572,615.864631,587.92,559.975369
876,29-Jun-14,607,601,603.7,579.7,621.8066659,591.2,560.5933341
877,30-Jun-14,646,605.5,640,585.86,645.4283927,605.58,565.7316073
878,1-Jul-14,662,643.9,650.8,597.888,662.11857,620.16,578.20143
879,2-Jul-14,654.9,641,647.9,605.5,672.5681291,628.5,584.4318709
880,3-Jul-14,652,640.7,643.6,616.8,671.498688,637.2,602.901312
881,4-Jul-14,650,628.5,632.2,625.84,655.8861465,642.9,629.9138535
882,5-Jul-14,636,630,630,628.5,657.6044904,640.9,624.1955096
883,6-Jul-14,636.8,630.5,633.3,628.5,651.4655608,637.4,623.3344392
884,7-Jul-14,635,615,624,662,645.343773,632.62,619.896227
885,8-Jul-14,626,611.1,618.5,652.6,638.7419926,627.6,616.4580074
886,9-Jul-14,624.7,616.3,620.2,644.3,636.5130014,625.2,613.8869986
887,10-Jul-14,620,608.5,610,637.66,636.3784057,621.2,606.0215943
888,11-Jul-14,625.5,609.9,625.5,631.828,630.5172055,619.64,608.7627945
889,12-Jul-14,630,623,626,608.5,631.6514426,620.04,608.4285574
890,13-Jul-14,626,621.5,624,609.9,632.9989038,621.14,609.2810962
891,14-Jul-14,624,616,622.4,613.92,633.4299958,621.58,609.7300042
892,15-Jul-14,624,617.9,620.9,616,627.5686218,623.76,619.9513782
893,16-Jul-14,631.7,614,621,631.7,626.7249191,622.86,618.9950809
894,17-Jul-14,631.1,619,627.6,631.7,628.1412902,623.18,618.2187098
895,18-Jul-14,627.5,616.8,627.5,631.7,629.9665754,623.88,617.7934246
896,19-Jul-14,627.2,618,625.3,631.1,630.4233548,624.46,618.4966452
897,20-Jul-14,623.3,617,618.9,627.68,631.0965901,624.06,617.0234099
898,21-Jul-14,621.8,605,619.8,627.2,631.3240256,623.82,616.3159744
899,22-Jul-14,624,605.5,612.6,605,631.2885434,620.82,610.3514566
900,23-Jul-14,618.6,610,617.2,605,626.9698477,618.76,610.5501523
901,24-Jul-14,616.9,593.2,600.3,624,628.1057868,613.76,599.4142132
902,25-Jul-14,605.3,595,598,618.6,627.2853212,609.58,591.8746788
903,26-Jul-14,599,590.2,594,616.9,622.2415151,604.42,586.5984849
904,27-Jul-14,595,590,590.5,611.56,618.464669,600,581.535331
905,28-Jul-14,588,571,586.4,607.248,603.8628539,593.84,583.8171461
906,29-Jul-14,585.7,566.2,575,599.9984,604.5475109,588.78,573.0124891
907,30-Jul-14,575.8,550,551,593.23872,610.5092531,579.38,548.2507469
908,31-Jul-14,586,553.5,579,550,603.9870716,576.38,548.7729284
909,1-Aug-14,606.1,100,594.9,606.1,606.8225709,577.26,547.6974291
910,2-Aug-14,593.3,583.7,587.8,606.1,607.4678065,577.54,547.6121935
911,3-Aug-14,583.9,578.3,582.1,606.1,608.9446894,578.96,548.9753106
912,4-Aug-14,587.8,581.1,581.1,593.3,596.4854074,584.98,573.4745926
913,5-Aug-14,584,574.2,575,587.8,597.6294015,584.18,570.7305985
914,6-Aug-14,583.7,574.3,577.5,587.8,589.4297194,580.7,571.9702806
915,7-Aug-14,583.3,577.5,582.3,584,585.352217,579.6,573.847783
916,8-Aug-14,587.6,582.9,586.4,100,588.3417257,580.46,572.5782743
917,9-Aug-14,583.9,581.3,583.3,197.52,589.1141342,580.9,572.6858658
918,10-Aug-14,586.4,580,580,275.536,587.922624,581.9,575.877376
919,11-Aug-14,583.2,572.5,572.5,337.9488,590.2526467,580.9,571.5473533
920,12-Aug-14,570.5,563,566,387.87904,592.5061226,577.64,562.7738774
921,13-Aug-14,567.7,530.5,549,427.823232,594.4912474,570.16,545.8287526
922,14-Aug-14,549,503,510,459.7785856,605.3958916,555.5,505.6041084
923,15-Aug-14,525,490,506.2,485.3428685,596.2590202,540.74,485.2209798
924,16-Aug-14,527.8,489.5,527.2,587.6,577.4373426,531.68,485.9226574
925,17-Aug-14,527,490.1,501.3,567.98,553.6688649,518.74,483.8111351
926,18-Aug-14,506.7,462.4,478.2,552.284,536.2069252,504.58,472.9530748
927,19-Aug-14,498,470,490.3,534.3072,533.4698888,500.64,467.8101112
928,20-Aug-14,525,471.7,517,462.4,538.1345157,502.8,467.4654843
929,21-Aug-14,529,510,515.9,470,530.3577397,500.54,470.7222603
930,22-Aug-14,521.5,502,515.6,471.7,535.6080735,503.4,471.1919265
931,23-Aug-14,511.6,499,500.1,483.16,529.2579515,507.78,486.3020485
932,24-Aug-14,512.8,500,507.3,492.328,524.2492923,511.18,498.1107077
933,25-Aug-14,511,498.2,502.5,529,521.3315286,508.28,495.2284714
934,26-Aug-14,514.7,505.5,508.4,522.84,517.4992537,506.78,496.0607463
935,27-Aug-14,518,511,511,498.2,513.8305458,505.86,497.8894542
936,28-Aug-14,513.3,506.6,507.8,502.16,512.9237668,507.4,501.8762332
937,29-Aug-14,510.1,503,507.5,518,512.9631875,507.44,501.9168125
938,30-Aug-14,506.9,499,499,515,514.8646292,506.74,498.6153708
939,31-Aug-14,504,482.3,483.4,511.8,521.7302376,501.74,481.7497624
940,1-Sep-14,489.5,479.1,485.8,506.9,517.5007692,496.7,475.8992308
941,2-Sep-14,485.8,475,476.8,504,512.7969056,490.5,468.2030944
942,3-Sep-14,478.9,473.4,474,498.2,501.2411009,483.8,466.3588991
943,4-Sep-14,494.3,473.3,489.2,473.3,493.1236873,481.84,470.5563127
944,5-Sep-14,488.6,477.6,477.6,473.3,492.2719972,480.68,469.0880028
945,6-Sep-14,485,479.6,481.3,473.3,490.29049,479.78,469.26951
946,7-Sep-14,483.6,479.7,479.7,477.5,490.4607722,480.36,470.2592278
947,8-Sep-14,478.1,462.2,470.4,494.3,491.762442,479.64,467.517558
948,9-Sep-14,475.5,463.3,472.7,487.88,484.6351552,476.34,468.0448448
949,10-Sep-14,487,473.3,477.3,462.2,484.5421063,476.28,468.0178937
950,11-Sep-14,480.8,470.1,477.1,463.3,482.2088699,475.44,468.6711301
951,12-Sep-14,477.9,467.8,471.8,487,479.5092123,473.86,468.2107877
952,13-Sep-14,480.8,470.8,478.1,483.16,480.6184289,475.4,470.1815711
953,14-Sep-14,479.1,474.3,476.5,480.8,480.6385712,476.16,471.6814288
954,15-Sep-14,478.8,469.9,469.9,480.8,481.1303023,474.68,468.2296977
955,16-Sep-14,475.1,464.4,465.1,479.1,481.6235753,472.28,462.9364247
956,17-Sep-14,469,450.4,456.8,478.8,484.8627597,469.28,453.6972403
957,18-Sep-14,460,412,427.2,475.1,493.4895333,459.1,424.7104667
958,19-Sep-14,428.4,389.9,395.3,469,498.9120615,442.86,386.8079385
959,20-Sep-14,427.3,392.5,411.6,460,484.0661707,431.2,378.3338293
960,21-Sep-14,412.5,394.2,400.7,445.98,462.5476655,418.32,374.0923345
961,22-Sep-14,406.2,394,397.7,434.764,430.0120395,406.5,382.9879605
962,23-Sep-14,440.5,395.4,429.1,389.9,431.7406999,406.88,382.0193001
963,24-Sep-14,430,408.6,420.4,394,435.4840624,411.9,388.3159376
964,25-Sep-14,420.6,404,409.1,395.4,435.0940499,411.4,387.7059501
965,26-Sep-14,414.8,397,403,440.5,434.7819894,411.86,388.9380106
966,27-Sep-14,405,395.1,397.3,431.8,434.901038,411.78,388.658962
967,28-Sep-14,399.4,370,374.7,424.46,431.2486408,400.9,370.5513592
968,29-Sep-14,383,367.3,369.6,413.568,422.1675293,390.74,359.3124707
969,30-Sep-14,392.1,372,387.1,404.3144,411.8581818,386.34,360.8218182
970,1-Oct-14,389,377,383,396.91152,401.6805688,382.34,362.9994312
971,2-Oct-14,385.5,370.3,371.7,392.1,390.6634519,377.22,363.7765481
972,3-Oct-14,375.1,356.4,357.7,389,394.6581957,373.82,352.9818043
973,4-Oct-14,364.8,322.4,328.7,385.5,407.8417251,365.64,323.4382749
974,5-Oct-14,341.2,285.1,322.5,375.1,399.9820609,352.72,305.4579391
975,6-Oct-14,345.5,303.1,323.8,364.8,380.9867376,340.88,300.7732624
976,7-Oct-14,334.6,315.8,331,348.86,358.4636389,332.74,307.0163611
977,8-Oct-14,351,325,350,285.1,351.0026261,331.2,311.3973739
978,9-Oct-14,375.7,346,363.5,298.28,370.2225888,338.16,306.0974112
979,10-Oct-14,375,352.4,359.5,313.764,376.8185604,345.56,314.3014396
980,11-Oct-14,366,352.3,361.3,326.1512,376.966016,353.06,329.153984
981,12-Oct-14,375,354.3,372,336.06096,375.4092615,361.26,347.1107385
982,13-Oct-14,391,363.3,383.4,343.988768,385.6155651,367.94,350.2644349
983,14-Oct-14,405.8,385.9,397.9,353.3910144,403.5497476,374.82,346.0902524
984,15-Oct-14,397.9,379.3,393.5,363.3,408.672364,381.62,354.567636
985,16-Oct-14,395,372.2,379.3,371.8,404.0342074,385.22,366.4057926
986,17-Oct-14,385.7,371.9,380.3,405.8,401.7965143,386.88,371.9634857
987,18-Oct-14,391.8,377,390,399.02,402.8161554,388.2,373.5838446
988,19-Oct-14,389.1,384.3,386.3,393.596,396.8215904,385.88,374.9384096
989,20-Oct-14,386.8,374.6,381,391.8,391.5847791,383.38,375.1752209
990,21-Oct-14,387.8,378.2,382.8,389.1,391.3125929,384.08,376.8474071
991,22-Oct-14,385.5,379.7,380,387.8,391.3808695,384.02,376.6591305
992,23-Oct-14,381,353,356,387.8,398.8697206,377.22,355.5702794
993,24-Oct-14,359.9,349,356.1,385.5,395.9523717,371.18,346.4076283
994,25-Oct-14,357.5,342.3,347.4,381,392.8902937,364.46,336.0297063
995,26-Oct-14,356.3,344,350,373.26,381.0157089,357.9,334.7842911
996,27-Oct-14,355,346.5,350.6,367.068,358.9440451,352.02,345.0959549
997,28-Oct-14,353.2,349,353.1,362.1144,357.3440325,351.44,345.5359675
998,29-Oct-14,352.3,333.2,333.2,358.15152,360.9928553,346.86,332.7271447
999,30-Oct-14,350.6,333,343.9,353.2,360.4622236,346.16,331.8577764
1000,31-Oct-14,346.5,336.6,337,352.3,358.8191481,343.56,328.3008519
1001,1-Nov-14,338.4,321.7,327.2,350.6,356.7602237,338.88,320.9997763
1002,2-Nov-14,329.4,321.3,322.5,346.5,347.6852002,332.76,317.8347998
1003,3-Nov-14,335.5,323.3,323.6,341.46,347.4226898,330.84,314.2573102
1004,4-Nov-14,330.2,321.8,326.9,337.428,337.6729663,327.44,317.2070337
1005,5-Nov-14,341,321,337.5,321,338.1476199,327.54,316.9323801
1006,6-Nov-14,349.7,335.5,348.5,321,351.5812032,331.8,312.0187968
1007,7-Nov-14,350,341.1,341.5,321,354.0286733,335.6,317.1713267
1008,8-Nov-14,345,340.5,345,326.8,354.7739719,339.88,324.9860281
1009,9-Nov-14,360,342.5,360,331.44,361.8492671,346.5,331.1507329
1010,10-Nov-14,372.5,355,368,337.152,372.392928,352.6,332.807072
1011,11-Nov-14,367.2,361.3,367,342.5,378.4232909,356.3,334.1767091
1012,12-Nov-14,431.1,375,417.9,348.5,420.732237,371.58,322.427763
1013,13-Nov-14,445,387.5,419.4,361.3,439.3229322,386.46,333.5970678
1014,14-Nov-14,414.6,385,399.1,375,440.2972837,394.28,348.2627163
1015,15-Nov-14,406.3,371,376.5,445,438.4820282,395.98,353.4779718
1016,16-Nov-14,391.9,380.3,388.2,430.2,433.5526027,400.22,366.8873973
1017,17-Nov-14,407,376,387.6,418.36,423.1688538,394.16,365.1511462
1018,18-Nov-14,390.9,370,370,408.888,404.4882755,384.28,364.0717245
1019,19-Nov-14,381.6,372.1,379.2,407,394.0823075,380.3,366.5176925
1020,20-Nov-14,380.6,353.4,355.9,399.6,400.4037569,376.18,351.9562431
1021,21-Nov-14,356,346.1,349.3,390.36,396.8098574,368.4,339.9901426
1022,22-Nov-14,360.3,346.1,346.4,381.508,385.2162886,360.16,335.1037114
1023,23-Nov-14,360.6,346.7,360.6,374.4264,381.4397582,358.28,335.1202418
1024,24-Nov-14,387,327.8,373.2,327.8,376.0162721,357.08,338.1437279
1025,25-Nov-14,390,373.1,375.8,327.8,385.0278451,361.06,337.0921549
1026,26-Nov-14,378.3,365.8,367.9,327.8,385.8962118,364.78,343.6637882
1027,27-Nov-14,373.5,368.1,369.6,340.24,379.8172304,369.42,359.0227696
